"ID_tramite","ID_tipo_tramite","tramite_fecha","ID_registro","ID_provincia","ID_origen","automotor_anio_modelo","ID_tipo_automotor","ID_marca","ID_modelo","ID_automotor_uso","ID_tipo_persona","ID_localidad_titular","ID_provincia_titular","ID_genero","titular_anio_nacimiento","ID_titular_pais","titular_porcentaje_titularidad"
"64137","2","2/24/2023","58","1","2","2023","3","112","63","1","1","2064","1","1","1950","2","100"
"64138","2","2/28/2023","60","1","2","2023","3","112","60","1","1","1650","1","2","1969","2","100"
"64139","2","2/27/2023","59","1","2","2023","3","112","52","1","1","2064","1","1","1962","2","100"
"64140","2","2/24/2023","59","1","2","2023","3","112","52","1","1","2064","1","1","1948","2","50"
"64141","2","2/24/2023","59","1","2","2022","3","112","56","1","1","2064","1","1","1956","2","100"
"64142","2","2/22/2023","59","1","2","2023","3","112","63","1","1","2064","1","1","1973","2","100"
"64143","2","2/9/2023","59","1","2","2023","3","112","52","1","1","2064","1","1","1975","2","100"
"64144","2","2/28/2023","56","1","2","2023","3","122","1051","1","1","2029","1","2","1958","2","50"
"64145","2","2/3/2023","59","1","2","2023","3","122","744","1","1","2064","1","2","1953","2","50"
"64146","2","2/17/2023","53","1","2","2023","3","112","52","1","1","1910","1","1","1972","2","50"
"64147","2","2/23/2023","58","1","2","2023","3","112","63","1","1","2064","1","1","1977","2","100"
"64148","2","2/9/2023","39","1","2","2023","3","23","498","1","1","1341","1","1","1979","2","100"
"64149","2","2/28/2023","53","1","2","2023","3","23","498","1","1","1910","1","2","1963","2","100"
"64150","2","2/16/2023","58","1","2","2023","3","112","61","1","1","2064","1","2","1979","2","100"
"64151","2","2/22/2023","44","1","2","2023","3","112","53","1","1","1754","1","1","1978","2","100"
"64152","2","2/24/2023","41","1","2","2023","3","112","61","1","1","3171","1","1","1972","2","100"
"64153","2","2/8/2023","59","1","2","2023","3","112","52","1","1","2064","1","1","2001","2","100"
"64154","2","2/17/2023","45","1","2","2023","3","122","1051","1","1","1754","1","2","1987","2","100"
"64155","2","2/2/2023","49","1","2","2023","3","112","64","1","1","1836","1","1","1951","2","100"
"64156","2","2/7/2023","48","1","2","2023","3","23","498","1","1","1819","1","2","1993","2","100"
"64157","2","2/27/2023","47","1","2","2023","3","112","63","1","1","1817","1","1","1957","2","100"
"64158","2","2/27/2023","43","1","2","2023","3","112","60","1","1","1754","1","2","1972","2","100"
"64159","2","2/27/2023","43","1","2","2023","3","112","53","1","1","1754","1","2","1991","2","50"
"64160","2","2/27/2023","46","1","2","2023","3","112","63","1","1","2052","1","2","1951","2","100"
"64161","2","2/27/2023","53","1","2","2023","3","112","52","1","1","557","1","2","1996","2","100"
"64162","2","2/10/2023","46","1","2","2023","3","112","63","1","1","2051","1","2","1992","2","100"
"64163","2","2/28/2023","50","1","2","2023","3","112","53","1","1","1897","1","1","1961","2","100"
"64164","2","2/10/2023","45","1","2","2023","3","23","495","1","1","1754","1","2","1957","2","50"
"64165","2","2/10/2023","44","1","2","2023","3","122","1263","1","1","1452","1","1","1959","2","100"
"64166","2","2/7/2023","45","1","2","2023","3","122","1051","1","1","3220","1","1","1998","2","100"
"64167","2","2/17/2023","44","1","2","2023","3","112","52","1","1","1754","1","1","1980","2","100"
"64168","2","2/28/2023","44","1","2","2023","3","112","52","1","1","2686","1","2","1963","2","100"
"64169","2","2/23/2023","44","1","2","2023","3","112","63","1","1","1946","1","2","1990","2","100"
"64170","2","2/24/2023","46","1","2","2023","3","122","1050","1","1","1754","1","2","1982","2","100"
"64171","2","2/16/2023","52","1","2","2023","3","23","498","1","1","1802","1","2","1982","2","100"
"64172","2","2/17/2023","58","1","2","2023","3","112","61","1","1","2064","1","2","1974","2","100"
"64173","2","2/15/2023","53","1","2","2023","3","112","897","1","1","1910","1","2","1985","2","100"
"64174","2","2/10/2023","53","1","2","2023","3","112","52","1","1","1910","1","2","1979","2","100"
"64175","2","2/8/2023","43","1","2","2023","3","23","496","1","1","1754","1","1","1988","2","100"
"64176","2","2/3/2023","53","1","2","2023","3","112","52","1","1","557","1","1","1981","2","50"
"64177","2","2/28/2023","52","1","2","2023","3","112","67","1","2","1904","1","0","2011","0","100"
"64178","2","2/27/2023","49","1","2","2023","3","112","52","1","1","1836","1","2","1949","2","100"
"64179","2","2/24/2023","52","1","2","2023","3","112","63","1","1","1904","1","2","1990","2","100"
"64180","2","2/24/2023","50","1","2","2023","3","112","61","1","1","1897","1","1","1965","2","100"
"64181","2","2/16/2023","52","1","2","2023","3","112","62","1","1","2650","1","1","1981","2","100"
"64182","2","2/15/2023","52","1","2","2023","3","112","52","1","2","1904","1","0","2017","0","100"
"64183","2","2/15/2023","52","1","2","2023","3","112","63","1","2","1904","1","0","2017","0","100"
"64184","2","2/15/2023","43","1","2","2023","3","112","63","1","2","1754","1","0","2010","0","100"
"64185","2","2/22/2023","43","1","2","2023","3","112","52","1","1","1754","1","2","1987","2","100"
"64186","2","2/27/2023","51","1","2","2023","3","112","63","1","1","1903","1","1","1970","2","100"
"64187","2","2/24/2023","53","1","2","2023","3","23","498","1","1","1910","1","2","1965","2","100"
"64188","2","2/24/2023","52","1","2","2023","3","122","1263","1","1","1904","1","1","1957","2","100"
"64189","2","2/27/2023","32","1","2","2023","3","23","498","1","1","199","1","2","1987","2","100"
"64190","2","2/14/2023","36","1","2","2023","3","112","52","1","1","1407","1","1","1990","2","100"
"64191","2","2/7/2023","65","1","2","2023","3","112","53","1","1","2178","1","2","1971","2","100"
"64192","2","2/15/2023","35","1","2","2023","3","112","52","1","1","1394","1","1","1982","2","100"
"64193","2","2/13/2023","65","1","2","2023","3","122","745","1","1","2178","1","2","1980","2","100"
"64194","2","2/3/2023","35","1","2","2023","3","112","55","1","1","1394","1","1","1983","2","100"
"64195","2","2/16/2023","65","1","2","2023","3","122","1051","1","1","2178","1","2","1972","2","100"
"64196","2","2/23/2023","65","1","2","2023","3","112","61","1","1","2178","1","2","1977","2","100"
"64197","2","2/28/2023","65","1","2","2023","3","122","1263","1","1","2178","1","1","1977","2","100"
"64198","2","2/16/2023","33","1","2","2023","3","112","72","1","1","2361","1","1","1988","2","100"
"64199","2","2/28/2023","65","1","2","2023","3","112","63","1","1","2178","1","2","1992","2","100"
"64200","2","2/3/2023","67","1","2","2023","3","23","495","1","1","43","1","2","1960","2","100"
"64201","2","2/1/2023","33","1","2","2023","3","112","55","1","1","1364","1","1","1979","2","100"
"64202","2","2/3/2023","33","1","2","2023","3","112","53","1","1","1364","1","2","2001","2","100"
"64203","2","2/1/2023","65","1","2","2023","3","122","1051","1","1","2178","1","1","1984","2","100"
"64204","2","2/27/2023","69","1","2","2023","3","112","53","1","1","2242","1","1","2005","2","100"
"64205","2","2/16/2023","71","1","2","2023","3","122","1050","1","1","3009","1","2","1973","2","100"
"64206","2","2/28/2023","70","1","2","2023","3","112","53","1","1","2337","1","1","1988","2","100"
"64207","2","2/24/2023","70","1","2","2023","3","122","1053","1","1","2337","1","1","1960","2","50"
"64208","2","2/16/2023","70","1","2","2023","3","112","53","1","1","2337","1","1","1974","2","100"
"64209","2","2/16/2023","70","1","2","2023","3","112","63","1","1","2337","1","1","1957","2","100"
"64210","2","2/1/2023","67","1","2","2023","3","122","746","1","1","2225","1","1","1989","2","100"
"64211","2","2/27/2023","69","1","2","2023","3","122","1053","1","1","1739","1","1","1963","2","100"
"64212","2","2/10/2023","67","1","2","2023","3","112","55","1","1","43","1","2","1975","2","100"
"64213","2","2/24/2023","68","1","2","2023","3","112","72","1","1","3049","1","2","1951","2","100"
"64214","2","2/8/2023","68","1","2","2023","3","23","495","1","1","2238","1","2","1963","2","100"
"64215","2","2/23/2023","32","1","2","2023","3","112","72","1","1","199","1","1","1991","2","100"
"64216","2","2/24/2023","32","1","2","2023","3","23","498","1","1","1286","1","2","1985","2","100"
"64217","2","2/15/2023","67","1","2","2023","3","112","52","1","1","1109","1","2","1974","2","100"
"64218","2","2/27/2023","65","1","2","2023","3","112","72","1","1","2178","1","2","1945","2","100"
"64219","2","2/14/2023","69","1","2","2023","3","112","63","1","1","1739","1","1","1952","2","100"
"64220","2","2/2/2023","38","1","2","2023","3","23","495","1","1","59","1","2","1982","2","100"
"64221","2","2/27/2023","62","1","2","2023","3","112","67","1","1","2128","1","1","1972","2","100"
"64222","1","2/16/2023","33","1","1","2023","14","94","292","1","2","1364","1","0","1995","0","100"
"64223","2","2/1/2023","62","1","2","2023","3","122","1050","1","1","2131","1","2","1985","2","100"
"64224","2","2/27/2023","62","1","2","2023","3","112","63","1","1","2128","1","2","1974","2","100"
"64225","2","2/28/2023","64","1","2","2023","3","112","63","1","1","1768","1","1","1985","2","100"
"64226","2","2/13/2023","62","1","2","2023","3","112","57","1","1","2677","1","2","1964","2","100"
"64227","2","2/27/2023","63","1","2","2023","3","112","60","1","1","2141","1","2","1944","2","100"
"64228","2","2/24/2023","3","1","2","2023","3","112","63","1","2","178","1","0","2002","0","100"
"64229","2","2/6/2023","62","1","2","2023","3","112","67","1","1","2128","1","1","1984","2","100"
"64230","2","2/27/2023","63","1","2","2023","3","112","53","1","1","2141","1","1","2004","2","100"
"64231","2","2/28/2023","61","1","2","2023","3","112","52","1","1","2127","1","1","1986","2","50"
"64232","2","2/8/2023","64","1","2","2023","3","112","58","1","1","2176","1","1","1970","2","100"
"64233","2","2/23/2023","112","1","2","2023","3","122","1262","1","1","1508","1","2","1978","2","100"
"64234","2","2/28/2023","90","1","2","2023","3","112","52","1","1","2786","1","1","1961","2","100"
"64235","2","2/23/2023","92","1","2","2023","3","112","63","1","1","2837","1","2","1987","2","100"
"64236","2","2/13/2023","96","1","2","2023","3","112","60","1","1","2984","1","1","1978","2","100"
"64237","2","2/23/2023","112","1","2","2023","3","122","745","1","1","2809","1","1","1985","2","100"
"64238","2","2/27/2023","90","1","2","2023","3","112","52","1","1","2786","1","1","1974","2","100"
"64239","2","2/24/2023","91","1","2","2023","3","112","52","1","1","2791","1","2","1989","2","100"
"64240","2","2/16/2023","112","1","2","2023","3","112","52","1","1","94","1","1","1989","2","100"
"64241","2","2/22/2023","112","1","2","2023","3","23","498","1","1","1508","1","2","1994","2","100"
"64242","2","2/22/2023","91","1","2","2023","3","112","52","1","1","2791","1","2","1989","2","100"
"64243","2","2/23/2023","113","1","2","2023","3","112","63","1","1","716","1","1","1985","2","100"
"64244","2","2/28/2023","93","1","2","2023","3","112","55","1","2","2947","1","0","2006","0","100"
"64245","2","2/28/2023","93","1","2","2023","3","112","53","1","2","2947","1","0","2006","0","100"
"64246","2","2/28/2023","93","1","2","2023","3","112","53","1","2","2947","1","0","2006","0","100"
"64247","2","2/28/2023","93","1","2","2023","3","112","55","1","2","2947","1","0","2006","0","100"
"64248","2","2/2/2023","83","1","2","2023","3","122","1051","1","1","2671","1","1","1961","2","100"
"64249","2","2/24/2023","113","1","2","2023","3","112","63","1","1","716","1","2","1954","2","100"
"64250","2","2/23/2023","82","1","2","2023","3","112","53","1","1","2647","1","1","1967","2","100"
"64251","2","2/28/2023","93","1","2","2023","3","112","52","1","2","2947","1","0","2006","0","100"
"64252","2","2/13/2023","91","1","2","2023","3","122","1262","1","1","1724","1","1","1976","2","100"
"64253","1","2/15/2023","82","1","1","2022","14","153","437","1","2","2647","1","0","1994","0","100"
"64254","2","2/23/2023","112","1","2","2023","3","112","63","1","1","2809","1","1","1978","2","100"
"64255","2","2/9/2023","113","1","2","2023","3","122","1050","1","1","716","1","1","1963","2","100"
"64256","2","2/16/2023","112","1","2","2023","3","112","67","1","1","2809","1","2","1979","2","100"
"64257","2","2/7/2023","92","1","2","2023","3","122","1051","1","1","2794","1","1","1993","2","50"
"64258","2","2/28/2023","112","1","2","2023","3","112","53","1","1","1508","1","1","1996","2","100"
"64259","2","2/6/2023","113","1","2","2023","3","122","1263","1","1","716","1","2","1987","6","100"
"64260","2","2/9/2023","95","1","2","2023","3","112","55","1","1","473","1","2","1976","2","100"
"64261","2","2/27/2023","93","1","2","2023","3","112","61","1","1","2947","1","2","1992","2","100"
"64262","2","2/14/2023","82","1","2","2023","3","122","1263","1","1","2647","1","2","1962","2","100"
"64263","2","2/28/2023","93","1","2","2023","3","122","1262","1","1","2947","1","2","1988","2","100"
"64264","2","2/28/2023","112","1","2","2023","3","122","1050","1","1","44","1","2","1975","2","100"
"64265","2","2/28/2023","112","1","2","2023","3","112","52","1","1","1508","1","1","1997","32","50"
"64266","2","2/16/2023","112","1","2","2023","3","112","61","1","1","1508","1","1","1968","2","100"
"64267","2","2/16/2023","112","1","2","2023","3","112","52","1","1","2809","1","2","2000","2","100"
"64268","2","2/28/2023","90","1","2","2023","3","112","52","1","1","2786","1","2","1992","2","100"
"64269","2","2/7/2023","95","1","2","2023","3","112","63","1","1","388","1","2","1975","2","100"
"64270","2","2/16/2023","112","1","2","2023","3","112","67","1","1","94","1","2","1988","2","100"
"64271","2","2/16/2023","112","1","2","2023","3","112","63","1","1","1508","1","2","1996","2","100"
"64272","2","2/27/2023","92","1","2","2023","3","112","63","1","1","2791","1","2","1961","2","100"
"64273","2","2/27/2023","106","1","2","2023","3","122","1262","1","1","1811","1","2","1968","2","100"
"64274","2","2/27/2023","86","1","2","2023","3","112","60","1","1","2094","1","1","1966","2","100"
"64275","2","2/24/2023","100","1","2","2023","3","112","52","1","1","3096","1","1","1978","2","100"
"64276","2","2/27/2023","99","1","2","2023","3","112","60","1","1","761","1","2","1997","2","50"
"64277","2","2/13/2023","106","1","2","2023","3","112","64","1","1","3081","1","2","2004","2","100"
"64278","2","2/14/2023","106","1","2","2023","3","112","60","1","1","3081","1","1","1978","2","100"
"64279","2","2/15/2023","106","1","2","2023","3","112","63","1","1","1813","1","2","1992","2","100"
"64280","2","2/17/2023","106","1","2","2023","3","112","61","1","1","1811","1","1","2000","2","100"
"64281","2","2/24/2023","88","1","2","2023","3","112","61","1","1","3161","1","2","1998","2","100"
"64282","2","2/23/2023","106","1","2","2023","3","112","72","1","1","3206","1","1","1962","2","100"
"64283","2","2/24/2023","88","1","2","2023","3","112","72","1","1","2665","1","2","1995","2","100"
"64284","2","2/28/2023","95","1","2","2023","3","112","53","1","2","1102","1","0","2000","0","100"
"64285","2","2/24/2023","99","1","2","2023","3","122","1263","1","1","761","1","2","1961","2","100"
"64286","2","2/17/2023","105","1","2","2023","3","112","61","1","1","2519","1","1","1996","2","100"
"64287","2","2/23/2023","99","1","2","2023","3","112","61","1","1","761","1","1","1985","2","100"
"64288","2","2/23/2023","99","1","2","2023","3","112","63","1","1","761","1","2","1979","2","100"
"64289","2","2/17/2023","86","1","2","2023","3","23","498","1","1","2094","1","2","1987","2","100"
"64290","2","2/28/2023","106","1","2","2023","3","112","64","1","1","1813","1","2","1959","2","100"
"64291","2","2/23/2023","99","1","2","2023","3","122","1263","1","1","761","1","2","1992","2","100"
"64292","2","2/23/2023","99","1","2","2023","3","112","60","1","1","863","1","2","1979","2","100"
"64293","2","2/28/2023","106","1","2","2023","3","112","52","1","1","3081","1","2","1988","2","100"
"64294","2","2/14/2023","86","1","2","2023","3","112","72","1","1","51","1","1","1958","2","100"
"64295","2","2/22/2023","99","1","2","2023","3","112","63","1","1","761","1","2","1996","2","100"
